Fecha_registro,Documento,Id_Vendedor,Id_Producto,Id_Empresa,Cantidad,%_Descuento,Precio_unitario,Costo_Unitario
2024-06-01,C-45735,18,2212,273,15,0.18,73.61,71.69
2024-06-01,C-45735,18,4756,273,2,0.31,218.24,207.85
2024-06-01,C-45735,18,4773,273,1,0.16,245.58,233.89
2024-06-01,C-45735,18,1562,273,200,0.17,2.82,2.71
2024-06-01,C-45735,18,392,273,50,0.22,55.98,44.78
2024-06-01,C-45735,18,574,273,180,0.21,6.14,4.91
2024-06-01,C-45735,18,566,273,15,0,15,2.54
2024-06-01,C-45735,18,4711,273,2,0.16,583.97,556.16
2024-06-01,C-45735,18,1590,273,20,0.06,17.16,14.78
2024-06-01,C-45735,18,210,273,30,0.22,2.05,1.95
2024-06-01,C-45735,18,4385,273,1,0.16,4098.8,3903.62
2024-06-01,C-45735,18,4,273,1,0.35,9.82,8.87
2024-06-01,C-45735,18,1218,273,1,0.2,37.92,36.11
2024-06-01,C-45735,18,4053,273,3,0.45,62.13,49.7
2024-06-01,C-45735,18,583,273,400,0.16,2.58,2.46
2024-06-01,C-45735,18,4766,273,2,0.26,113.15,90.52
2024-06-01,C-45735,18,592,273,4,0.22,10.91,8.73
2024-06-01,C-45735,18,4679,273,1,0,79.6,68.23
2024-06-01,C-45735,18,541,273,1,0.16,1.91,1.82
2024-06-01,C-45735,18,1593,273,50,0,9.9,9.56
2024-06-01,C-45735,18,3140,273,400,0.17,0.46,0.37
2024-06-01,C-45735,18,853,273,2,0.24,147.48,129.26
2024-06-01,C-45735,18,578,273,15,0.14,14.19,13.13
2024-06-01,C-45735,18,4594,273,1,0.09,2515.91,2396.1
2024-06-01,C-45735,18,1590,273,40,0.11,17.16,15.62
2024-06-01,C-45735,18,556,273,3,0.39,6.24,5.94
2024-06-01,C-45735,18,4365,273,1,0.17,879.88,703.9
2024-06-01,C-45735,18,2272,273,16,0.12,51.45,46.83
2024-06-01,C-45735,18,2278,273,3,0.2,124.09,99.27
2024-06-01,C-45735,18,4376,273,1,0.05,3187.23,2549.78
2024-06-01,C-45735,18,551,273,200,0.05,1.05,0.86
2024-06-01,C-45735,18,4393,273,1,0,9449.3,2292.68
2024-06-01,C-45735,18,1060,273,600,0.27,3.84,3.07
2024-06-01,C-45735,18,3932,273,10,0.41,77.19,73.51
2024-06-01,C-45735,18,5653,273,200,0.17,188.39,150.71
2024-06-01,C-45735,18,2299,273,4,0.16,4.3,4.1
2024-06-01,C-45735,18,5279,273,14,0.16,37.5,35.71
2024-06-01,C-45735,18,3443,273,1,0.16,80.02,76.21
2024-06-01,C-45735,18,555,273,4,0.16,4.87,4.64
2024-06-01,C-45735,18,4838,273,20,0.16,0.51,0.49
2024-06-01,C-45735,18,2366,273,200,0.14,3.2,3.01
2024-06-01,C-45735,18,607,273,10,0.16,17.72,16.88
2024-06-01,C-45735,18,5254,273,1000,0.28,2.29,1.83
2024-06-01,C-45735,18,2209,273,200,0.12,44.81,41.08
2024-06-01,C-45735,18,4585,273,2,0.12,878.38,816.63
2024-06-01,C-45735,18,3399,273,1,0.16,196.08,186.74
2024-06-01,C-45735,18,2252,273,10,0.17,10.76,9.99
2024-06-01,C-45735,18,597,273,300,0.28,1.02,0.97
2024-06-01,C-45735,18,973,273,3,0.03,2663.36,2130.69
2024-06-01,C-45735,18,770,273,10,0.16,108.42,103.26
2024-06-01,C-45735,18,2241,273,1,0.06,276.28,263.12
2024-06-01,C-45735,18,5458,273,4,0.12,115.5,105
2024-06-01,C-45735,18,5462,273,294,0,134.36,107.49
2024-06-01,C-45735,18,2987,273,4,0.13,192.59,183.42
2024-06-01,C-45735,18,2451,273,15,0.14,3416.79,2733.43
2024-06-01,C-45735,18,364,273,50,0.22,107.06,85.65
2024-06-01,C-45735,18,615,273,200,0.16,5.82,5.54
2024-06-01,C-45735,18,1085,273,40,0.2,71.93,57.54
2024-06-01,C-45735,18,1060,273,500,0.23,3.25,3.24
2024-06-01,C-45735,18,4565,273,20,0.16,10.5,8.85
2024-06-01,C-45735,18,5247,273,1,0.16,1.96,1.87
2024-06-01,C-45735,18,577,273,780,0.44,15.33,12.26
2024-06-01,C-45735,18,402,273,30,0.22,80.99,64.79
2024-06-01,C-45735,18,523,273,5,0.16,85.05,81
2024-06-01,C-45735,18,4048,273,5,0.36,45.59,40.61
2024-06-01,C-45735,18,1539,273,300,0.2,3.82,3.64
2024-06-01,C-45735,18,1041,273,200,0.28,19.31,15.45
2024-06-01,C-45735,18,552,273,1,0.16,1.42,1.35
2024-06-01,C-45735,18,1562,273,200,0.18,3.41,2.73
2024-06-01,C-45735,18,1550,273,100,0.23,2.65,2.5
2024-06-01,C-45735,18,4530,273,2,0.2,21571.65,17257.32
2024-06-01,C-45735,18,1510,273,55,0.17,60.86,57.96
2024-06-01,C-45735,18,4716,273,1,0.2,2556.6,2430.15
2024-06-01,C-45735,18,4704,273,1,0.16,146.9,139.9
2024-06-01,C-45735,18,5252,273,28,0.16,40.59,38.66
2024-06-01,C-45735,18,607,273,40,0.16,17.72,16.88
2024-06-01,C-45735,18,1560,273,800,0.17,2.82,2.71
2024-06-01,C-45735,18,4634,273,12,0.2,360.83,288.66
2024-06-01,C-45735,18,1045,273,4,0.16,92.56,74.05
2024-06-01,C-45735,18,4683,273,18,0.1,63.95,61.81
2024-06-01,C-45735,18,5249,273,160,0.16,9.32,8.88
2024-06-01,C-45735,18,691,273,2,0.16,17.97,17.11
2024-06-01,C-45735,18,3458,273,1,0.31,320.47,305.21
2024-06-01,C-45735,18,4766,273,2,0.26,83.64,81.65
2024-06-01,C-45735,18,435,273,50,0.22,151.01,120.81
2024-06-01,C-45735,18,4624,273,1,0.18,2672.21,2482.49
2024-06-01,C-45735,18,700,273,10,0.16,18.72,17.83
2024-06-01,C-45735,18,572,273,40,0,22.75,13.11
2024-06-01,C-45735,18,803,273,15,0.15,56.58,53
2024-06-01,C-45735,18,2209,273,4,0.15,41.31,40.9
2024-06-01,C-45735,18,2239,273,30,0.32,185.71,176.87
2024-06-01,C-45735,18,1039,273,20,0.32,13.35,10.68
2024-06-01,C-45735,18,5248,273,50,0.16,3.96,3.78
2024-06-01,C-45735,18,1343,273,100,0.03,2.07,1.97
2024-06-01,C-45735,2,2997,259,1,0,359.03,199.13
2024-06-01,A-45735,14,5,185,15,0,15,11.52
2024-06-01,C-45735,2,245,167,6,0.1,28.32,25.17
2024-06-01,C-45735,2,1956,167,1,0,4.13,3.3
2024-06-01,C-45735,2,658,167,2,0,22.28,17.82
2024-06-01,C-45735,2,2278,167,1,0.1,111.68,99.27
2024-06-01,C-45735,2,565,167,1,0,3.49,2.79
2024-06-01,C-45735,2,614,167,24,0,6.25,5
2024-06-01,C-45735,2,608,167,1,0.1,51.68,30.57
2024-06-01,C-45735,2,1001,167,1,0,20.81,16.65
2024-06-01,B-45736,16,1421,489,2,0,747.93,650.38
2024-06-01,B-45736,16,802,489,8,0,235.09,115.85
2024-06-01,B-45736,16,751,489,10,0,99.43,80.39
2024-06-01,C-45736,21,4712,454,1,0.07,646.35,556.16
2024-06-01,C-45736,21,5574,454,40,0.07,3.59,2.95
2024-06-01,C-45736,21,3215,454,1,0.07,458.33,394.26
2024-06-01,C-45736,21,1690,454,10,0.07,254.91,126.32
2024-06-01,C-45736,21,775,454,3,0.07,279.42,240.36
2024-06-01,C-45736,21,1295,454,2,0.07,12.77,10.98
2024-06-01,C-45736,21,5535,454,60,0.07,8.01,6.88
2024-06-01,C-45736,21,4320,454,2,0.07,1532.14,1225.71
2024-06-01,C-45736,21,804,454,1,0.07,352.36,303.1
2024-06-01,C-45736,21,3215,454,1,0.07,458.33,394.26
2024-06-01,C-45736,5,3136,408,100,0,0.43,0.34
2024-06-01,A-45736,11,2688,373,2,0,7.47,5.53
2024-06-01,A-45736,11,2688,373,1,0,62.98,46.65
2024-06-01,A-45736,11,2688,373,2,0.1,48.64,36.03
2024-06-01,A-45736,11,2688,373,1,0.1,48.64,36.03
2024-06-01,A-45736,11,5623,373,30,0.1,12.65,11.24
2024-06-01,A-45736,11,660,373,2,0.1,41.61,38.53
2024-06-01,C-45736,19,1733,212,100,0,2.68,2.65
2024-06-01,C-45736,19,3361,212,1,0.07,214.97,159.24
2024-06-01,C-45736,19,3645,212,5,0,47.3,25.98
2024-06-01,C-45736,19,3582,212,6,0.07,690.1,585.47
2024-06-01,C-45736,19,3582,212,6,0.07,690.1,585.47
2024-06-01,C-45736,20,4370,150,31,0.07,43.9,39.8
2024-06-01,C-45736,2,1260,168,5,0,77.59,62.07
2024-06-01,C-45736,2,1260,168,20,0,77.59,62.07
2024-06-01,C-45736,20,1085,150,1,0,80.75,50.86
2024-06-01,A-45736,14,3783,95,26,0.07,213.8,158.37
2024-06-01,A-45736,14,3949,95,6,0,229.14,183.31
2024-06-01,A-45736,14,3783,95,26,0.07,213.8,158.37
2024-06-01,A-45736,14,4045,95,6,0,50,45.46
2024-06-01,A-45736,14,3770,95,6,0.07,401.21,343.22
2024-06-01,B-45737,16,2480,460,1,0.37,218572.63,174858.1
2024-06-01,B-45737,16,2480,460,1,0.37,218572.63,174858.1
2024-06-01,B-45737,16,2688,460,1,0.37,1439.86,1066.56
2024-06-01,B-45737,16,2688,460,1,0.37,1439.86,1066.56
2024-06-01,C-45737,21,3770,455,4,0,477.19,381.75
2024-06-01,B-45737,16,2480,460,1,0.37,218572.63,174858.1
2024-06-01,B-45737,16,2688,460,1,0.37,4806.61,3560.45
2024-06-01,B-45737,16,2688,460,1,0.37,2575.94,1908.1
2024-06-01,B-45737,16,2688,460,1,0.37,2575.94,1908.1
2024-06-01,C-45737,21,2341,455,50,0,372.4,351.09
2024-06-01,B-45737,16,2688,460,1,0.75,3077.31,2279.49
2024-06-01,B-45737,16,2688,460,1,0.75,935873.93,748699.14
2024-06-01,B-45737,16,2688,460,1,0.37,2145.37,1589.16
2024-06-01,B-45737,16,2688,460,1,0.75,935873.93,748699.14
2024-06-01,B-45737,16,2480,460,1,0.37,218572.63,174858.1
2024-06-01,B-45737,12,3754,402,2,0.1,199.8,138.03
2024-06-01,B-45737,12,1611,402,150,0,24.78,19.33
2024-06-01,B-45737,12,746,402,1,0,2635.38,2108.3
2024-06-01,B-45737,12,5665,402,850,0,36.33,24.06
2024-06-01,B-45737,12,1310,402,18,0,51.5,8.83
2024-06-01,B-45737,12,789,402,18,0,463.5,411.18
2024-06-01,C-45737,5,1846,409,5,0,20.79,16.63
2024-06-01,B-45737,12,1373,402,6,0.03,186.5,154.19
2024-06-01,B-45737,12,4120,402,4,0.1,477,381.6
2024-06-01,B-45737,12,2229,402,20,0.11,82.34,74.21
2024-06-01,B-45737,12,2229,402,20,0.11,82.34,74.21
2024-06-01,B-45737,12,5499,402,850,0.05,22.91,19.54
2024-06-01,B-45737,12,1751,402,20,0.1,9.36,8.28
2024-06-01,C-45737,5,1846,409,5,0,20.79,16.63
2024-06-01,C-45737,21,3644,364,10,0,33.56,25.98
2024-06-01,C-45737,21,462,364,100,0,34.5,27.6
2024-06-01,C-45737,21,1358,364,2,0,3.46,2.47
2024-06-01,C-45737,21,457,364,50,0,12.61,10.09
2024-06-01,C-45737,19,577,335,2,0,13.92,10.58
2024-06-01,C-45737,19,3140,335,200,0.1,0.45,0.37
2024-06-01,C-45737,19,2119,335,3,0,28.41,22.6
2024-06-01,C-45737,19,1933,335,1,0,24.88,19.9
2024-06-01,C-45737,19,4033,335,3,0,33.08,27.5
2024-06-01,C-45737,19,4060,335,2,0,152.85,100.45
2024-06-01,C-45737,19,4559,335,4,0,10.9,10.1
2024-06-01,C-45737,19,5,335,1,0.15,12.75,11.52
2024-06-01,C-45737,19,4683,335,11,0.07,66.03,56.93
2024-06-01,C-45737,19,1054,335,1,0,7.01,5.61
2024-06-01,C-45737,19,4677,335,5,0.07,66.03,56.93
2024-06-01,C-45737,19,5014,335,1,0,32.6,26.08
2024-06-01,C-45737,19,1959,335,1,0.07,3.39,2.91
2024-06-01,C-45737,19,1940,335,4,0,8.29,6.78
2024-06-01,C-45737,19,612,335,5,0,4.73,3.78
2024-06-01,C-45737,19,1959,335,1,0.07,3.39,2.91
2024-06-01,C-45737,19,1159,335,2,0,432,345.6
2024-06-01,C-45737,19,5027,335,1,0,40.13,32.1
2024-06-01,C-45737,19,1987,335,1,0,79,58.52
2024-06-01,C-45737,19,750,335,2,0,114.83,91.86
2024-06-01,C-45737,19,3979,335,3,0,123.4,98.72
2024-06-01,C-45737,19,1932,335,1,0,35.46,28.37
2024-06-01,C-45737,19,4679,335,5,0.12,108.15,86.52
2024-06-01,C-45737,19,4679,335,5,0.12,108.15,86.52
2024-06-01,C-45737,19,247,335,3,0,21.24,16.99
2024-06-01,C-45737,19,4898,335,1,0.1,75.1,48.97
2024-06-01,C-45737,19,2255,335,6,0,26.85,21.48
2024-06-01,C-45737,19,236,335,30,0,14.52,12.23
2024-06-01,C-45737,19,5180,335,6,0.15,130.05,122.4
2024-06-01,C-45737,19,709,335,50,0,0.43,0.34
2024-06-01,C-45737,19,1956,335,1,0,4.13,3.3
2024-06-01,C-45737,19,2,335,3,0,15,10.57
2024-06-01,C-45737,19,5028,335,2,0,40.2,32.65
2024-06-01,C-45737,19,288,335,1,0,4.39,3.51
2024-06-01,C-45737,19,1085,335,5,0.11,105.71,84.57
2024-06-01,C-45737,19,1959,335,1,0.07,3.39,2.91
2024-06-01,C-45737,19,2209,335,15,0.1,46.04,43.3
2024-06-01,C-45737,19,4939,335,2,0.15,49.75,46.82
2024-06-01,C-45737,19,2306,335,1,0,21.61,16.38
2024-06-01,B-45737,9,2688,315,1,0,1724,1277.04
2024-06-01,B-45737,9,1558,315,100,0.07,3.06,2.5
2024-06-01,A-45737,7,5329,317,1,0,5157.18,4
2024-06-01,B-45737,9,1560,315,100,0.1,2.96,2.57
2024-06-01,B-45737,9,2209,315,10,0.07,44.28,38.6
2024-06-01,C-45737,3,1902,321,18,0,38.95,31.07
2024-06-01,C-45737,3,560,321,4,0.06,0.85,0.72
2024-06-01,C-45737,3,4150,321,4,0.08,105.8,76.5
2024-06-01,C-45737,3,4323,321,1,0.08,1104.64,932.75
2024-06-01,C-45737,3,572,321,1,0.08,16.68,13.11
2024-06-01,B-45737,9,2688,315,1,0,1724,1277.04
2024-06-01,B-45737,9,2688,315,1,0,1724,1277.04
2024-06-01,C-45737,3,751,321,18,0.01,99.78,89.86
2024-06-01,B-45737,9,1558,315,200,0.07,3.05,2.63
2024-06-01,C-45737,3,1300,321,25,0,13.73,10.98
2024-06-01,B-45737,9,1234,315,16,0.01,125.5,115
2024-06-01,B-45737,9,1542,315,200,0.07,4.45,3.82
2024-06-01,C-45737,3,4150,321,4,0.08,105.8,76.5
2024-06-01,A-45737,7,5329,317,1,0,5157.18,4
2024-06-01,C-45737,3,578,321,8,0.08,15.71,13.13
2024-06-01,B-45737,9,2207,315,60,0.07,33.26,27.51
2024-06-01,B-45737,9,2209,315,3,0.07,44.28,36.62
2024-06-01,C-45737,18,3553,275,1,0.43,6712.52,6392.88
2024-06-01,C-45737,18,4395,275,1,0.18,2743,2598.05
2024-06-01,C-45737,18,4280,275,2,0.16,616.68,587.31
2024-06-01,C-45737,18,3891,275,1,0.18,264.88,252.27
2024-06-01,C-45737,18,4421,275,1,0.37,3294.87,3294.85
2024-06-01,C-45737,18,3215,275,2,0.09,413.97,394.26
2024-06-01,C-45737,18,3927,275,8,0.23,72.21,57.77
2024-06-01,C-45737,18,3893,275,1,0.2,249.62,249.42
2024-06-01,C-45737,18,3482,275,1,0.2,120.59,120.57
2024-06-01,C-45737,18,3510,275,1,0.43,1085.61,1027.14
2024-06-01,C-45737,18,1940,275,15,0.16,7.12,6.78
2024-06-01,C-45737,18,4677,275,4,0,71.59,61.81
2024-06-01,C-45737,18,4404,275,2,0.37,2469.81,2469.8
2024-06-01,C-45737,18,3939,275,1,0.4,321.13,305.84
2024-06-01,C-45737,18,3333,275,1,0.16,826.13,749.29
2024-06-01,C-45737,18,3338,275,2,0.16,1012.12,963.92
2024-06-01,C-45737,18,4348,275,3,0.37,2243.82,2243.8
2024-06-01,C-45737,18,4408,275,1,0.37,2864.34,2864.32
2024-06-01,C-45737,18,4337,275,2,0.4,1743.44,1394.75
2024-06-01,C-45737,18,4314,275,5,0.37,595.75,595.74
2024-06-01,C-45737,18,4384,275,3,0.3,5610.74,4488.59
2024-06-01,C-45737,18,1940,275,80,0.18,7.12,6.78
2024-06-01,C-45737,18,3437,275,3,0,974.6,779.68
2024-06-01,C-45737,18,4284,275,1,0.16,1240.87,1181.78
2024-06-01,C-45737,18,3060,275,1,0.16,7014.18,6680.17
2024-06-01,C-45737,18,1514,275,1000,0.2,5.95,5.66
2024-06-01,C-45737,18,4582,275,1,0.18,681.43,545.14
2024-06-01,C-45737,18,4385,275,10,0.23,3717.74,3717.73
2024-06-01,C-45737,18,3433,275,1,0.28,480.8,384.64
2024-06-01,C-45737,18,3716,275,2,0.4,687.99,650.06
2024-06-01,C-45737,18,3329,275,1,0.16,732.43,697.55
2024-06-01,C-45737,18,4330,275,5,0.17,1214.22,1214.21
2024-06-01,C-45737,18,3039,275,6,0.26,1855.78,1484.62
2024-06-01,C-45737,18,938,275,40,0,438.94,348.04
2024-06-01,C-45737,18,4742,275,75,0.2,194.84,194.83
2024-06-01,C-45737,18,4033,275,95,0.32,33.86,27.09
2024-06-01,C-45737,18,4511,275,2,0.11,91.09,86.75
2024-06-01,C-45737,18,3716,275,5,0.16,1231.11,984.89
2024-06-01,C-45737,18,659,275,20,0.51,46.41,37.13
2024-06-01,C-45737,18,3329,275,1,0.16,732.43,697.55
2024-06-01,C-45737,18,1751,275,30,0.16,9.43,8.98
2024-06-01,C-45737,18,4578,275,50,0.33,9.14,7.31
2024-06-01,C-45737,18,4478,275,1,0.37,7848.14,7848.12
2024-06-01,C-45737,18,4317,275,2,0.37,595.75,595.74
2024-06-01,C-45737,18,4710,275,1,0.18,1239.53,1180.5
2024-06-01,C-45737,18,3607,275,23,0.16,41.01,39.06
2024-06-01,C-45737,18,4565,275,2,0.31,13.41,10.73
2024-06-01,C-45737,18,5321,275,1,0.23,662.06,529.65
2024-06-01,C-45737,18,4435,275,1,0.37,3691.7,3691.69
2024-06-01,C-45737,18,3495,275,1,0.3,360.19,343.04
2024-06-01,C-45737,18,4529,275,1,0.2,19650.96,15720.77
2024-06-01,C-45737,18,3997,275,27,0.04,37.61,34.1
2024-06-01,C-45737,18,4395,275,1,0.18,2743,2598.05
2024-06-01,C-45737,18,3927,275,8,0.23,72.21,57.77
2024-06-01,C-45737,18,4059,275,1,0.16,106.77,101.69
2024-06-01,C-45737,18,3928,275,2,0.16,52.45,49.95
2024-06-01,C-45737,18,3996,275,1,0.11,103.66,74.03
2024-06-01,C-45737,18,3947,275,3,0.16,122.46,116.63
2024-06-01,C-45737,18,3691,275,1,0.16,62532.34,50025.87
2024-06-01,C-45737,18,3928,275,10,0.15,53.25,49.95
2024-06-01,C-45737,18,4748,275,120,0.4,1003.05,802.44
2024-06-01,C-45737,18,4589,275,1,0.27,1927.94,1542.35
2024-06-01,C-45737,18,4259,275,1,0.41,1788.91,1703.72
2024-06-01,C-45737,18,4480,275,1,0.37,7848.14,7848.12
2024-06-01,C-45737,18,3635,275,39,0.16,24.42,23.26
2024-06-01,C-45737,18,3316,275,2,0.05,645.29,593.09
2024-06-01,C-45737,18,3140,275,25000,0.22,0.39,0.37
2024-06-01,C-45737,18,4694,275,19,0.37,221.82,210.99
2024-06-01,C-45737,18,3652,275,2,0.16,19.28,18.36
2024-06-01,C-45737,18,4528,275,1,0.16,25075.16,23881.1
2024-06-01,C-45737,18,4740,275,1,0.19,224.81,214.1
2024-06-01,C-45737,18,2976,275,3,0.16,76.93,73.26
2024-06-01,C-45737,18,3634,275,2,0.19,21.32,20.93
2024-06-01,C-45737,18,4385,275,9,0.2,4802.08,3841.66
2024-06-01,C-45737,18,4589,275,1,0.27,1927.94,1542.35
2024-06-01,C-45737,18,3969,275,1,0.18,59.03,57.84
2024-06-01,C-45737,18,820,275,10,0.16,174.59,165.99
2024-06-01,C-45737,18,4087,275,10,0.29,83.23,79.6
2024-06-01,C-45737,18,4587,275,1,0.18,1234.47,1158.65
2024-06-01,C-45737,18,4261,275,18,0,662.58,530.06
2024-06-01,C-45737,10,3928,222,1,0,77.45,49.95
2024-06-01,B-45737,15,2090,217,1000,0,10,9.32
2024-06-01,C-45737,10,4122,222,4,0,451.77,340.4
2024-06-01,C-45737,3,5,198,1,0,15,11.55
2024-06-01,C-45737,3,584,198,3,0,4.51,3.21
2024-06-01,C-45737,3,608,198,10,0.05,54.55,30.57
2024-06-01,C-45737,3,5248,198,27,0.05,4.69,3.78
2024-06-01,C-45737,3,716,198,4,0,9.84,7.29
2024-06-01,C-45737,3,5,198,15,0.05,14.25,11.52
2024-06-01,C-45737,21,5641,180,1000,0.05,4.94,4.25
2024-06-01,C-45737,3,712,198,40,0,1.86,1.49
2024-06-01,C-45737,3,5263,198,70,0.05,10.68,7.39
2024-06-01,C-45737,3,2302,198,5,0.1,7.43,6.35
2024-06-01,C-45737,3,711,198,25,0.05,1.58,1.33
2024-06-01,C-45737,3,711,198,100,0.05,1.58,1.33
2024-06-01,C-45737,3,5248,198,100,0.05,4.67,3.4
2024-06-01,C-45737,3,2478,198,50,0.05,6.26,5.09
2024-06-01,C-45737,3,5259,198,29,0.05,3.05,2.32
2024-06-01,C-45737,3,1256,198,46,0,36.85,29.48
2024-06-01,C-45737,3,597,198,130,0.05,1.34,0.95
2024-06-01,C-45737,3,711,198,60,0.05,1.58,1.33
2024-06-01,C-45737,3,585,198,16,0,5.35,4.38
2024-06-01,C-45737,3,566,198,30,0.05,3.33,2.54
2024-06-01,C-45737,3,608,198,25,0.05,54.55,38.35
2024-06-01,C-45737,3,2267,198,50,0,21.19,18.9
2024-06-01,C-45737,3,2209,198,6,0.05,43.49,36.62
2024-06-01,C-45737,3,608,198,70,0.05,43.01,36.26
2024-06-01,C-45737,3,2233,198,25,0.05,116.08,97.75
2024-06-01,C-45737,3,245,198,50,0.05,29.89,25.17
2024-06-01,C-45737,3,584,198,100,0.05,4.28,3.25
2024-06-01,C-45737,3,585,198,8,0.05,5.08,4.46
2024-06-01,C-45737,3,574,198,53,0.05,6.14,4.91
2024-06-01,C-45737,3,215,198,10,0.08,26.83,23.81
2024-06-01,C-45737,3,607,198,25,0.05,20.04,16.88
2024-06-01,C-45737,3,607,198,100,0,21.45,18.41
2024-06-01,C-45737,3,5248,198,100,0,4.94,3.78
2024-06-01,C-45737,3,541,198,30,0.05,2.17,2.05
2024-06-01,C-45737,3,1890,198,3,0.05,56.6,47.66
2024-06-01,C-45737,3,7,198,10,0.05,14.25,11.32
2024-06-01,C-45737,3,2209,198,30,0.05,43.49,36.62
2024-06-01,C-45737,3,598,198,65,0.05,1.42,1.19
2024-06-01,C-45737,3,585,198,8,0.05,5.08,4.46
2024-06-01,C-45737,3,541,198,100,0.05,2.33,2.1
2024-06-01,C-45737,3,707,198,130,0.05,0.28,0.2
2024-06-01,C-45737,3,5,198,20,0.05,14.25,11.33
2024-06-01,C-45737,3,698,198,8,0,0.28,0.22
2024-06-01,C-45737,3,2233,198,15,0.05,116.08,97.75
2024-06-01,C-45737,3,1933,198,5,0.05,23.63,19.9
2024-06-01,C-45737,3,716,198,4,0,9.84,7.29
2024-06-01,C-45737,3,566,198,100,0.05,3.85,2.35
2024-06-01,C-45737,3,541,198,200,0,2,1.82
2024-06-01,C-45737,3,607,198,30,0.1,20.92,18.59
2024-06-01,C-45737,3,584,198,50,0.05,4.29,3.21
2024-06-01,C-45737,3,597,198,60,0.05,1.43,1.22
2024-06-01,A-45737,11,2650,129,10,0,138.82,102.83
2024-06-01,A-45737,11,2650,129,5,0,585.32,433.57
2024-06-01,A-45737,11,2650,129,12,0,69.54,51.51
2024-06-01,B-45737,15,1605,125,100,0.1,15.83,9.79
2024-06-01,A-45738,8,4761,469,1,0.07,380.62,334.76
2024-06-01,A-45738,8,566,469,20,0.07,4.73,3.78
2024-06-01,A-45738,8,611,469,20,0.07,3.51,3.02
2024-06-01,A-45738,8,3140,469,1000,0.07,0.38,0.37
2024-06-01,A-45738,8,4765,469,1,0.07,106.86,75.83
2024-06-01,A-45738,8,3622,469,2,0.07,45.14,33.44
2024-06-01,A-45738,8,5257,469,1,0.07,1.04,0.86
2024-06-01,A-45738,8,1063,469,4,0.07,10.57,9.09
2024-06-01,A-45738,8,5543,469,100,0.07,7.85,6.99
2024-06-01,A-45738,8,193,469,6,0.07,1.79,1.7
2024-06-01,A-45738,8,570,469,16,0.07,12.56,10.8
2024-06-01,A-45738,8,5598,469,134,0.07,100.95,80.15
2024-06-01,A-45738,8,5538,469,300,0.07,8.05,7.17
2024-06-01,A-45738,8,3140,469,100,0.07,0.47,0.37
2024-06-01,A-45738,8,5528,469,120,0.07,80.58,69.32
2024-06-01,A-45738,8,4566,469,1,0.07,12.47,10.73
2024-06-01,A-45738,8,1063,469,8,0.07,10.57,9.09
2024-06-01,A-45738,8,811,469,2,0.07,356.69,317.88
2024-06-01,A-45738,8,1959,469,8,0.07,3.38,2.91
2024-06-01,A-45738,8,5,469,3,0.07,13.95,11.55
2024-06-01,A-45738,8,2226,469,20,0.07,67.25,55.62
2024-06-01,A-45738,8,823,469,6,0,384.81,307.85
2024-06-01,A-45738,8,608,469,4,0.07,45.47,26.46
2024-06-01,A-45738,8,2212,469,10,0.07,81.49,70.1
2024-06-01,A-45738,8,4,469,2,0.07,13.95,11.55
2024-06-01,A-45738,8,227,469,60,0.07,12.81,11.58
2024-06-01,A-45738,8,4571,469,3,0.07,191.11,157.37
2024-06-01,A-45738,8,247,469,10,0.07,19.75,16.99
2024-06-01,A-45738,8,5553,469,500,0.07,5.23,4.5
2024-06-01,A-45738,8,701,469,2,0.07,28.04,24.12
2024-06-01,A-45738,8,1613,469,20,0.07,36.41,31.32
2024-06-01,A-45738,8,504,469,170,0.07,35.92,31.02
2024-06-01,A-45738,8,5272,469,9,0.12,23.68,18.94
2024-06-01,A-45738,8,1161,469,2,0.1,611.1,485
2024-06-01,A-45738,8,604,469,12,0.07,5.58,4.2
2024-06-01,A-45738,8,5528,469,60,0.07,80.58,69.32
2024-06-01,A-45738,8,2209,469,15,0.07,44.28,36.62
2024-06-01,A-45738,8,5272,469,20,0.07,23.68,18.94
2024-06-01,A-45738,8,3139,469,400,0.07,0.37,0.3
2024-06-01,A-45738,8,2209,469,45,0.07,47.58,43.3
2024-06-01,A-45738,8,5,469,10,0.07,12.29,10.57
2024-06-01,A-45738,8,4570,469,4,0.07,26.35,25.89
2024-06-01,A-45738,8,5244,469,15,0.07,1.95,1.68
2024-06-01,A-45738,8,664,469,6,0.07,53.36,37.15
2024-06-01,A-45738,8,1318,469,12,0.07,3.55,3.05
2024-06-01,A-45738,8,1060,469,30,0.09,3.82,3.36
2024-06-01,A-45738,8,4568,469,5,0.07,14.68,12.63
2024-06-01,A-45738,8,720,469,8,0.07,7.07,6.08
2024-06-01,A-45738,8,2425,469,2,0.07,40.92,38.84
2024-06-01,A-45738,8,13,469,2,0.07,49.21,42.13
2024-06-01,A-45738,8,569,469,10,0.07,4.67,4.02
2024-06-01,A-45738,8,1518,469,500,0.07,6.91,5.95
2024-06-01,A-45738,8,4567,469,2,0.07,10.81,5.7
2024-06-01,A-45738,8,574,469,200,0.07,3.45,2.97
2024-06-01,A-45738,8,3,469,2,0.07,13.95,11.01
2024-06-01,A-45738,8,1940,469,5,0.07,7.71,6.91
2024-06-01,A-45738,8,405,469,16,0.07,119.97,94.71
2024-06-01,A-45738,8,2212,469,8,0.07,81.49,70.1
2024-06-01,A-45738,8,543,469,8,0.07,7.74,6.66
